"Inoculum","Carbon_Source","Family","Replicate","sum_relab","Family_type"
1,"succinate_glycerol","Moraxellaceae",2,0.000742184,"Other"
1,"succinate_glycerol","Paenibacillaceae",2,0.000556638,"Other"
1,"succinate_glycerol","Rhizobiaceae",2,0.000185546,"Other"
1,"succinate_glycerol","Brucellaceae",3,0.00092773,"Other"
1,"succinate_glycerol","Flavobacteriaceae",3,9.28e-05,"Other"
1,"succinate_glycerol","Moraxellaceae",3,0.001298822,"Other"
1,"succinate_glycerol","Paenibacillaceae",3,0.000185546,"Other"
1,"succinate_glycerol","Rhizobiaceae",3,0.000371092,"Other"
1,"succinate_glycerol","Brucellaceae",4,0.000556638,"Other"
1,"succinate_glycerol","Burkholderiaceae",4,9.28e-05,"Other"
1,"succinate_glycerol","Enterococcaceae",4,0.001391595,"Other"
1,"succinate_glycerol","Flavobacteriaceae",4,0.000278319,"Other"
1,"succinate_glycerol","Moraxellaceae",4,0.000649411,"Other"
1,"succinate_glycerol","Rhizobiaceae",4,0.00092773,"Other"
1,"succinate_glycerol","Xanthomonadaceae",4,0.001391595,"Other"
1,"succinate_glycine","Brucellaceae",1,0.002968736,"Other"
1,"succinate_glycine","Caulobacteraceae",1,0.000834957,"Other"
1,"succinate_glycine","Moraxellaceae",1,0.002319325,"Other"
1,"succinate_glycine","Rhizobiaceae",1,0.000463865,"Other"
1,"succinate_glycine","Xanthomonadaceae",1,0.009277299,"Other"
1,"succinate_glycine","Brucellaceae",2,0.001577141,"Other"
1,"succinate_glycine","Comamonadaceae",2,0.003989238,"Other"
1,"succinate_glycine","Enterobacteriaceae",2,0.008164023,"Other"
1,"succinate_glycine","Lachnospiraceae",2,0.001577141,"Other"
1,"succinate_glycine","Xanthomonadaceae",2,0.005473607,"Other"
1,"succinate_glycine","Brucellaceae",3,0.002041006,"Other"
1,"succinate_glycine","Comamonadaceae",3,0.003710919,"Other"
1,"succinate_glycine","Flavobacteriaceae",3,0.000185546,"Other"
1,"succinate_glycine","Lachnospiraceae",3,0.000742184,"Other"
1,"succinate_glycine","Xanthomonadaceae",3,0.006772429,"Other"
1,"succinate_ribose","Comamonadaceae",1,0.001298822,"Other"
1,"succinate_ribose","Flavobacteriaceae",1,0.000185546,"Other"
1,"succinate_ribose","Moraxellaceae",1,0.000463865,"Other"
1,"succinate_ribose","Oxalobacteraceae",1,0.000371092,"Other"
1,"succinate_ribose","Rhizobiaceae",1,9.28e-05,"Other"
1,"succinate_ribose","Xanthomonadaceae",1,0.002504871,"Other"
1,"succinate_ribose","Comamonadaceae",2,9.28e-05,"Other"
1,"succinate_ribose","Moraxellaceae",2,0.000742184,"Other"
1,"succinate_ribose","Oxalobacteraceae",2,0.000649411,"Other"
1,"succinate_ribose","Rhizobiaceae",2,0.000463865,"Other"
1,"succinate_ribose","Sphingobacteriaceae",2,9.28e-05,"Other"
1,"succinate_ribose","Xanthomonadaceae",2,0.003061509,"Other"
1,"succinate_ribose","Brucellaceae",3,0.000185546,"Other"
1,"succinate_ribose","Comamonadaceae",3,0.002412098,"Other"
1,"succinate_ribose","Moraxellaceae",3,0.001298822,"Other"
1,"succinate_ribose","Oxalobacteraceae",3,0.00714352,"Other"
1,"succinate_ribose","Rhizobiaceae",3,0.000649411,"Other"
1,"succinate_ribose","Xanthomonadaceae",3,0.000834957,"Other"
1,"succinate_ribose","Aeromonadaceae",4,0.000185546,"Other"
1,"succinate_ribose","Comamonadaceae",4,9.28e-05,"Other"
1,"succinate_ribose","Flavobacteriaceae",4,9.28e-05,"Other"
1,"succinate_ribose","Moraxellaceae",4,0.000556638,"Other"
1,"succinate_ribose","Rhizobiaceae",4,0.000278319,"Other"
1,"succinate_ribose","Xanthomonadaceae",4,0.001669914,"Other"
2,"glucose_benzoate","Alcaligenaceae",1,0.000278319,"Other"
2,"glucose_benzoate","Lachnospiraceae",1,0.009833936,"Other"
2,"glucose_benzoate","Moraxellaceae",1,0.001948233,"Other"
2,"glucose_benzoate","Xanthomonadaceae",1,0.000185546,"Other"
2,"glucose_benzoate","Aeromonadaceae",2,0.000463865,"Other"
2,"glucose_benzoate","Brucellaceae",2,0.000185546,"Other"
2,"glucose_benzoate","Comamonadaceae",2,0.000278319,"Other"
2,"glucose_benzoate","Flavobacteriaceae",2,0.00185546,"Other"
2,"glucose_benzoate","Lachnospiraceae",2,0.000556638,"Other"
2,"glucose_benzoate","Moraxellaceae",2,0.005195287,"Other"
2,"glucose_benzoate","Oxalobacteraceae",2,0.000185546,"Other"
2,"glucose_benzoate","Xanthomonadaceae",2,0.000649411,"Other"
2,"glucose_benzoate","Clostridiaceae_1",3,0.000556638,"Other"
2,"glucose_benzoate","Comamonadaceae",3,0.00185546,"Other"
2,"glucose_benzoate","Flavobacteriaceae",3,0.000278319,"Other"
2,"glucose_benzoate","Lachnospiraceae",3,0.008164023,"Other"
2,"glucose_benzoate","Moraxellaceae",3,0.007978477,"Other"
2,"glucose_benzoate","Rhizobiaceae",3,0.002690417,"Other"
2,"glucose_benzoate","Xanthomonadaceae",3,0.000742184,"Other"
2,"glucose_benzoate","Aeromonadaceae",4,9.28e-05,"Other"
2,"glucose_benzoate","Flavobacteriaceae",4,0.001484368,"Other"
2,"glucose_benzoate","Lachnospiraceae",4,0.004545877,"Other"
2,"glucose_benzoate","Moraxellaceae",4,0.004267557,"Other"
2,"glucose_benzoate","Xanthomonadaceae",4,0.000185546,"Other"
2,"glucose_cellobiose","Comamonadaceae",1,0.000371092,"Other"
2,"glucose_cellobiose","Lachnospiraceae",1,9.28e-05,"Other"
2,"glucose_cellobiose","Moraxellaceae",1,0.000649411,"Other"
2,"glucose_cellobiose","Pseudomonadaceae",1,0.007236293,"Other"
2,"glucose_cellobiose","Moraxellaceae",2,0.000463865,"Other"
2,"glucose_cellobiose","Oxalobacteraceae",2,0.000278319,"Other"
2,"glucose_cellobiose","Pseudomonadaceae",2,0.002319325,"Other"
2,"glucose_cellobiose","Moraxellaceae",3,0.000278319,"Other"
2,"glucose_cellobiose","Oxalobacteraceae",3,0.000185546,"Other"
2,"glucose_cellobiose","Pseudomonadaceae",3,0.000371092,"Other"
2,"glucose_cellobiose","Moraxellaceae",4,9.28e-05,"Other"
2,"glucose_cellobiose","Pseudomonadaceae",4,0.003061509,"Other"
2,"glucose_fructose","Comamonadaceae",1,0.009741164,"Other"
2,"glucose_fructose","Moraxellaceae",1,0.001113276,"Other"
2,"glucose_fructose","Sphingobacteriaceae",1,9.28e-05,"Other"
2,"glucose_fructose","Xanthomonadaceae",1,0.003154281,"Other"
2,"glucose_fructose","Flavobacteriaceae",2,9.28e-05,"Other"
2,"glucose_fructose","Lachnospiraceae",2,0.000185546,"Other"
2,"glucose_fructose","Moraxellaceae",2,0.001391595,"Other"
2,"glucose_fructose","Pseudomonadaceae",2,0.004453103,"Other"
2,"glucose_fructose","Sphingobacteriaceae",2,0.000742184,"Other"
2,"glucose_fructose","Moraxellaceae",3,0.00185546,"Other"
2,"glucose_fructose","Oxalobacteraceae",3,9.28e-05,"Other"
2,"glucose_fructose","Pseudomonadaceae",3,0.004545877,"Other"
2,"glucose_fructose","Rhizobiaceae",3,0.000463865,"Other"
2,"glucose_fructose","Sphingobacteriaceae",3,0.000371092,"Other"
2,"glucose_fructose","Lachnospiraceae",4,0.00092773,"Other"
2,"glucose_fructose","Moraxellaceae",4,0.00092773,"Other"
2,"glucose_fructose","Oxalobacteraceae",4,9.28e-05,"Other"
2,"glucose_fructose","Pseudomonadaceae",4,0.003247055,"Other"
2,"glucose_fructose","Sphingobacteriaceae",4,0.000556638,"Other"
2,"glucose_fumarate","Alcaligenaceae",1,0.000556638,"Other"
2,"glucose_fumarate","Clostridiaceae_1",1,0.000371092,"Other"
2,"glucose_fumarate","Comamonadaceae",1,0.001020503,"Other"
2,"glucose_fumarate","Flavobacteriaceae",1,0.001298822,"Other"
2,"glucose_fumarate","Oxalobacteraceae",1,0.002597644,"Other"
2,"glucose_fumarate","Sphingobacteriaceae",1,0.000185546,"Other"
2,"glucose_fumarate","Clostridiaceae_1",2,0.000463865,"Other"
2,"glucose_fumarate","Comamonadaceae",2,0.0034326,"Other"
2,"glucose_fumarate","Flavobacteriaceae",2,0.0001856,"Other"
2,"glucose_fumarate","Lachnospiraceae",2,0.004453103,"Other"
2,"glucose_fumarate","Sphingobacteriaceae",2,0.000185546,"Other"
2,"glucose_fumarate","Clostridiaceae_1",3,0.000556638,"Other"
2,"glucose_fumarate","Comamonadaceae",3,0.002968736,"Other"
2,"glucose_fumarate","Flavobacteriaceae",3,0.001206049,"Other"
2,"glucose_fumarate","Gammaproteobacteria.2",3,0.000463865,"Other"
2,"glucose_fumarate","Rhizobiaceae",3,0.00092773,"Other"
2,"glucose_fumarate","Sphingobacteriaceae",3,0.001762687,"Other"
2,"glucose_fumarate","Aeromonadaceae",4,0.000371092,"Other"
2,"glucose_fumarate","Clostridiaceae_1",4,0.000278319,"Other"
2,"glucose_fumarate","Comamonadaceae",4,0.0034326,"Other"
2,"glucose_fumarate","Flavobacteriaceae",4,0.000463865,"Other"
2,"glucose_fumarate","Lachnospiraceae",4,0.002597644,"Other"
2,"glucose_fumarate","Oxalobacteraceae",4,0.000371092,"Other"
2,"glucose_fumarate","Sphingobacteriaceae",4,0.000185546,"Other"
2,"glucose_fumarate","Xanthomonadaceae",4,0.007607385,"Other"
2,"glucose_glutamine","Aeromonadaceae",1,0.000278319,"Other"
2,"glucose_glutamine","Alcaligenaceae",1,0.000463865,"Other"
2,"glucose_glutamine","Flavobacteriaceae",1,9.28e-05,"Other"
2,"glucose_glutamine","Moraxellaceae",1,0.003525373,"Other"
2,"glucose_glutamine","Oxalobacteraceae",1,9.28e-05,"Other"
2,"glucose_glutamine","Rhizobiaceae",1,0.001020503,"Other"
2,"glucose_glutamine","Sphingobacteriaceae",1,0.000649411,"Other"
2,"glucose_glutamine","Brucellaceae",2,0.000185546,"Other"
2,"glucose_glutamine","Chitinophagaceae",2,0.000185546,"Other"
2,"glucose_glutamine","Comamonadaceae",2,0.001206049,"Other"
2,"glucose_glutamine","Flavobacteriaceae",2,0.00092773,"Other"
2,"glucose_glutamine","Lachnospiraceae",2,0.003154281,"Other"
2,"glucose_glutamine","Rhizobiaceae",2,0.003525374,"Other"
2,"glucose_glutamine","Sphingobacteriaceae",2,0.000278346,"Other"
2,"glucose_glutamine","Flavobacteriaceae",3,0.000278319,"Other"
2,"glucose_glutamine","Lachnospiraceae",3,0.002412098,"Other"
2,"glucose_glutamine","Oxalobacteraceae",3,0.000649411,"Other"
2,"glucose_glutamine","Rhizobiaceae",3,0.00185546,"Other"
2,"glucose_glutamine","Aeromonadaceae",4,0.001298822,"Other"
2,"glucose_glutamine","Comamonadaceae",4,0.000371092,"Other"
2,"glucose_glutamine","Flavobacteriaceae",4,0.000185546,"Other"
2,"glucose_glutamine","Lachnospiraceae",4,0.004174784,"Other"
2,"glucose_glutamine","Moraxellaceae",4,0.00436033,"Other"
2,"glucose_glutamine","Rhizobiaceae",4,0.002041006,"Other"
2,"glucose_glycerol","Moraxellaceae",1,0.006123017,"Other"
2,"glucose_glycerol","Pseudomonadaceae",1,0.005751925,"Other"
2,"glucose_glycerol","Rhizobiaceae",1,0.000185546,"Other"
2,"glucose_glycerol","Sphingobacteriaceae",1,0.000185546,"Other"
2,"glucose_glycerol","Xanthomonadaceae",1,0.000185546,"Other"
2,"glucose_glycerol","Flavobacteriaceae",2,0.000185546,"Other"
2,"glucose_glycerol","Moraxellaceae",2,0.001669914,"Other"
2,"glucose_glycerol","Pseudomonadaceae",2,0.002597644,"Other"
2,"glucose_glycerol","Sphingobacteriaceae",2,0.000278319,"Other"
2,"glucose_glycerol","Moraxellaceae",3,0.002968736,"Other"
2,"glucose_glycerol","Pseudomonadaceae",3,0.002041006,"Other"
2,"glucose_glycerol","Rhizobiaceae",3,0.000463865,"Other"
2,"glucose_glycerol","Sphingobacteriaceae",3,0.000278319,"Other"
2,"glucose_glycerol","Xanthomonadaceae",3,9.28e-05,"Other"
2,"glucose_glycerol","Lachnospiraceae",4,0.000371092,"Other"
2,"glucose_glycerol","Moraxellaceae",4,0.003525373,"Other"
2,"glucose_glycerol","Pseudomonadaceae",4,0.008720661,"Other"
2,"glucose_glycerol","Sphingobacteriaceae",4,0.000742184,"Other"
2,"glucose_glycerol","Xanthomonadaceae",4,0.000463865,"Other"
2,"glucose_glycine","Alcaligenaceae",1,0.001391595,"Other"
2,"glucose_glycine","Comamonadaceae",1,0.000278319,"Other"
2,"glucose_glycine","Lachnospiraceae",1,0.002041006,"Other"
2,"glucose_glycine","Moraxellaceae",1,0.00371092,"Other"
2,"glucose_glycine","Pseudomonadaceae",1,0.006401337,"Other"
2,"glucose_glycine","Rhizobiaceae",1,0.000278319,"Other"
2,"glucose_glycine","Sphingobacteriaceae",1,0.000371092,"Other"
2,"glucose_glycine","Xanthomonadaceae",1,0.000185546,"Other"
2,"glucose_glycine","Comamonadaceae",2,0.000649411,"Other"
2,"glucose_glycine","Flavobacteriaceae",2,0.000371119,"Other"
2,"glucose_glycine","Lachnospiraceae",2,0.005566379,"Other"
2,"glucose_glycine","Moraxellaceae",2,0.000556638,"Other"
2,"glucose_glycine","Pseudomonadaceae",2,0.005844699,"Other"
2,"glucose_glycine","Rhizobiaceae",2,0.000371092,"Other"
2,"glucose_glycine","Sphingobacteriaceae",2,0.000463865,"Other"
2,"glucose_glycine","Comamonadaceae",3,0.000649411,"Other"
2,"glucose_glycine","Lachnospiraceae",3,0.007607384,"Other"
2,"glucose_glycine","Moraxellaceae",3,0.003247055,"Other"
2,"glucose_glycine","Pseudomonadaceae",3,0.003061509,"Other"
2,"glucose_glycine","Rhizobiaceae",3,0.001113276,"Other"
2,"glucose_glycine","Sphingobacteriaceae",3,0.000278319,"Other"
2,"glucose_ribose","Moraxellaceae",1,0.001391595,"Other"
2,"glucose_ribose","Pseudomonadaceae",1,0.002597671,"Other"
2,"glucose_ribose","Comamonadaceae",2,9.28e-05,"Other"
2,"glucose_ribose","Moraxellaceae",2,0.001206049,"Other"
2,"glucose_ribose","Pseudomonadaceae",2,0.002041033,"Other"
2,"glucose_ribose","Xanthomonadaceae",2,9.28e-05,"Other"
2,"glucose_ribose","Lachnospiraceae",3,0.000185546,"Other"
2,"glucose_ribose","Moraxellaceae",3,0.001484368,"Other"
2,"glucose_ribose","Pseudomonadaceae",3,0.004731423,"Other"
2,"glucose_ribose","Rhizobiaceae",3,0.000463865,"Other"
2,"glucose_ribose","Sphingobacteriaceae",3,0.000463865,"Other"
2,"glucose_ribose","Xanthomonadaceae",3,0.000278319,"Other"
2,"glucose_ribose","Lachnospiraceae",4,0.000463865,"Other"
2,"glucose_ribose","Moraxellaceae",4,0.00528806,"Other"
2,"glucose_ribose","Sphingobacteriaceae",4,0.002041006,"Other"
2,"glucose_ribose","Xanthomonadaceae",4,0.000463865,"Other"
2,"succinate_benzoate","Aeromonadaceae",1,0.001113276,"Other"
2,"succinate_benzoate","Alcaligenaceae",1,0.000742184,"Other"
2,"succinate_benzoate","Brucellaceae",1,0.00102053,"Other"
2,"succinate_benzoate","Clostridiaceae_1",1,0.001113276,"Other"
2,"succinate_benzoate","Rhizobiaceae",1,0.007514612,"Other"
2,"succinate_benzoate","Xanthomonadaceae",1,0.00278319,"Other"
2,"succinate_benzoate","Aeromonadaceae",2,0.002319325,"Other"
2,"succinate_benzoate","Clostridiaceae_1",2,0.000278319,"Other"
2,"succinate_benzoate","Comamonadaceae",2,0.000463865,"Other"
2,"succinate_benzoate","Lachnospiraceae",2,0.006957974,"Other"
2,"succinate_benzoate","Moraxellaceae",2,0.000742184,"Other"
2,"succinate_benzoate","Rhizobiaceae",2,0.001298822,"Other"
2,"succinate_benzoate","Xanthomonadaceae",2,0.00371092,"Other"
2,"succinate_benzoate","Aeromonadaceae",3,0.001113276,"Other"
2,"succinate_benzoate","Brucellaceae",3,0.002133779,"Other"
2,"succinate_benzoate","Clostridiaceae_1",3,0.001391595,"Other"
2,"succinate_benzoate","Lachnospiraceae",3,0.003989238,"Other"
2,"succinate_benzoate","Moraxellaceae",3,0.005473606,"Other"
2,"succinate_benzoate","Rhizobiaceae",3,0.001298822,"Other"
2,"succinate_benzoate","Xanthomonadaceae",3,0.002412098,"Other"
2,"succinate_benzoate","Aeromonadaceae",4,0.001113276,"Other"
2,"succinate_benzoate","Clostridiaceae_1",4,0.001762687,"Other"
2,"succinate_benzoate","Moraxellaceae",4,0.008349569,"Other"
2,"succinate_benzoate","Rhizobiaceae",4,0.001391595,"Other"
2,"succinate_benzoate","Xanthomonadaceae",4,0.006772429,"Other"
2,"succinate_cellobiose","Comamonadaceae",1,9.28e-05,"Other"
2,"succinate_cellobiose","Lachnospiraceae",1,0.006123017,"Other"
2,"succinate_cellobiose","Moraxellaceae",1,0.003339827,"Other"
2,"succinate_cellobiose","Oxalobacteraceae",1,0.000371092,"Other"
2,"succinate_cellobiose","Rhizobiaceae",1,0.000834957,"Other"
2,"succinate_cellobiose","Sphingobacteriaceae",1,0.000278319,"Other"
2,"succinate_cellobiose","Lachnospiraceae",2,0.001020503,"Other"
2,"succinate_cellobiose","Moraxellaceae",2,0.001391595,"Other"
2,"succinate_cellobiose","Lachnospiraceae",3,0.005751925,"Other"
2,"succinate_cellobiose","Moraxellaceae",3,0.001391595,"Other"
2,"succinate_cellobiose","Oxalobacteraceae",3,0.000185546,"Other"
2,"succinate_cellobiose","Sphingobacteriaceae",3,0.000371092,"Other"
2,"succinate_cellobiose","Comamonadaceae",4,0.000278319,"Other"
2,"succinate_cellobiose","Lachnospiraceae",4,0.007514612,"Other"
2,"succinate_cellobiose","Moraxellaceae",4,0.001669914,"Other"
2,"succinate_cellobiose","Pseudomonadaceae",4,0.006865201,"Other"
2,"succinate_cellobiose","Rhizobiaceae",4,0.000834957,"Other"
2,"succinate_cellobiose","Sphingobacteriaceae",4,0.000371092,"Other"
2,"succinate_fructose","Aeromonadaceae",1,0.00092773,"Other"
2,"succinate_fructose","Comamonadaceae",1,0.000371092,"Other"
2,"succinate_fructose","Lachnospiraceae",1,0.000278319,"Other"
2,"succinate_fructose","Moraxellaceae",1,0.004638649,"Other"
2,"succinate_fructose","Rhizobiaceae",1,0.001391595,"Other"
2,"succinate_fructose","Sphingobacteriaceae",1,0.001577141,"Other"
2,"succinate_fructose","Xanthomonadaceae",1,9.28e-05,"Other"
2,"succinate_fructose","Aeromonadaceae",2,0.000649411,"Other"
2,"succinate_fructose","Flavobacteriaceae",2,9.28e-05,"Other"
2,"succinate_fructose","Moraxellaceae",2,0.00287599,"Other"
2,"succinate_fructose","Oxalobacteraceae",2,0.000278319,"Other"
2,"succinate_fructose","Rhizobiaceae",2,0.000278319,"Other"
2,"succinate_fructose","Sphingobacteriaceae",2,0.000371092,"Other"
2,"succinate_fructose","Xanthomonadaceae",2,9.28e-05,"Other"
2,"succinate_fructose","Moraxellaceae",3,0.008442342,"Other"
2,"succinate_fructose","Oxalobacteraceae",3,9.28e-05,"Other"
2,"succinate_fructose","Sphingobacteriaceae",3,0.003710919,"Other"
2,"succinate_fructose","Xanthomonadaceae",3,0.000371092,"Other"
2,"succinate_fructose","Aeromonadaceae",4,0.001206049,"Other"
2,"succinate_fructose","Comamonadaceae",4,0.000278319,"Other"
2,"succinate_fructose","Lachnospiraceae",4,9.28e-05,"Other"
2,"succinate_fructose","Moraxellaceae",4,0.005844698,"Other"
2,"succinate_fructose","Rhizobiaceae",4,0.000278319,"Other"
2,"succinate_fructose","Sphingobacteriaceae",4,0.001206049,"Other"
2,"succinate_fructose","Xanthomonadaceae",4,0.000185546,"Other"
2,"succinate_fumarate","Alcaligenaceae",1,0.007050747,"Other"
2,"succinate_fumarate","Clostridiaceae_1",1,0.003154281,"Other"
2,"succinate_fumarate","Hyphomicrobiaceae",1,0.000742184,"Other"
2,"succinate_fumarate","Aeromonadaceae",2,0.000834957,"Other"
2,"succinate_fumarate","Brucellaceae",2,0.00092773,"Other"
2,"succinate_fumarate","Clostridiaceae_1",2,0.000649411,"Other"
2,"succinate_fumarate","Comamonadaceae",2,0.006030244,"Other"
2,"succinate_fumarate","Hyphomicrobiaceae",2,0.002412098,"Other"
2,"succinate_fumarate","Lachnospiraceae",2,0.002319325,"Other"
2,"succinate_fumarate","Oxalobacteraceae",2,0.000185546,"Other"
2,"succinate_fumarate","Rhizobiaceae",2,0.009184526,"Other"
2,"succinate_fumarate","Rhodospirillaceae",2,0.000278319,"Other"
2,"succinate_fumarate","Xanthomonadaceae",2,0.001206049,"Other"
2,"succinate_fumarate","Aeromonadaceae",3,9.28e-05,"Other"
2,"succinate_fumarate","Brucellaceae",3,0.004174784,"Other"
2,"succinate_fumarate","Clostridiaceae_1",3,0.000371092,"Other"
2,"succinate_fumarate","Comamonadaceae",3,0.007236293,"Other"
2,"succinate_fumarate","Lachnospiraceae",3,0.001484368,"Other"
2,"succinate_fumarate","Rhodospirillaceae",3,0.000371092,"Other"
2,"succinate_fumarate","Sphingobacteriaceae",3,0.006030244,"Other"
2,"succinate_fumarate","Xanthomonadaceae",3,0.000463865,"Other"
2,"succinate_fumarate","Aeromonadaceae",4,0.000649411,"Other"
2,"succinate_fumarate","Lachnospiraceae",4,0.001298822,"Other"
2,"succinate_fumarate","Rhodospirillaceae",4,0.000278319,"Other"
2,"succinate_fumarate","Sphingobacteriaceae",4,0.006308563,"Other"
2,"succinate_glutamine","Clostridiaceae_1",1,0.000185546,"Other"
2,"succinate_glutamine","Comamonadaceae",1,0.003339828,"Other"
2,"succinate_glutamine","Flavobacteriaceae",1,0.001762687,"Other"
2,"succinate_glutamine","Lachnospiraceae",1,0.002319325,"Other"
2,"succinate_glutamine","Oxalobacteraceae",1,0.000278319,"Other"
2,"succinate_glutamine","Aeromonadaceae",2,0.001298822,"Other"
2,"succinate_glutamine","Flavobacteriaceae",2,0.001391595,"Other"
2,"succinate_glutamine","Lachnospiraceae",2,0.002319325,"Other"
2,"succinate_glutamine","Comamonadaceae",3,0.001298822,"Other"
2,"succinate_glutamine","Flavobacteriaceae",3,0.001391595,"Other"
2,"succinate_glutamine","Lachnospiraceae",3,0.001113276,"Other"
2,"succinate_glutamine","Sphingobacteriaceae",3,0.000185546,"Other"
2,"succinate_glutamine","Comamonadaceae",4,0.005937471,"Other"
2,"succinate_glutamine","Flavobacteriaceae",4,0.009277325,"Other"
2,"succinate_glutamine","Lachnospiraceae",4,0.001391595,"Other"
2,"succinate_glutamine","Xanthomonadaceae",4,0.000185546,"Other"
2,"succinate_glycerol","Comamonadaceae",1,0.00092773,"Other"
2,"succinate_glycerol","Lachnospiraceae",1,9.28e-05,"Other"
2,"succinate_glycerol","Moraxellaceae",1,0.002041006,"Other"
2,"succinate_glycerol","Rhizobiaceae",1,0.000742184,"Other"
2,"succinate_glycerol","Lachnospiraceae",2,0.003154281,"Other"
2,"succinate_glycerol","Moraxellaceae",2,0.002504871,"Other"
2,"succinate_glycerol","Pseudomonadaceae",2,0.009091752,"Other"
2,"succinate_glycerol","Sphingobacteriaceae",2,0.000371092,"Other"
2,"succinate_glycerol","Xanthomonadaceae",2,9.28e-05,"Other"
2,"succinate_glycerol","Flavobacteriaceae",3,9.28e-05,"Other"
2,"succinate_glycerol","Moraxellaceae",3,0.00092773,"Other"
2,"succinate_glycerol","Sphingobacteriaceae",3,9.28e-05,"Other"
2,"succinate_glycerol","Moraxellaceae",4,0.002226579,"Other"
2,"succinate_glycerol","Pseudomonadaceae",4,0.009555618,"Other"
2,"succinate_glycerol","Rhizobiaceae",4,0.000278319,"Other"
2,"succinate_glycine","Brucellaceae",1,0.006957974,"Other"
2,"succinate_glycine","Lachnospiraceae",1,0.002504871,"Other"
2,"succinate_glycine","Aeromonadaceae",2,0.000742184,"Other"
2,"succinate_glycine","Bacillaceae",2,0.001020503,"Other"
2,"succinate_glycine","Brucellaceae",2,0.008256795,"Other"
2,"succinate_glycine","Enterococcaceae",2,0.000185546,"Other"
2,"succinate_glycine","Lachnospiraceae",2,0.001948233,"Other"
2,"succinate_glycine","Lactobacillaceae",2,0.000742184,"Other"
2,"succinate_glycine","Staphylococcaceae",2,0.001020503,"Other"
2,"succinate_glycine","Brucellaceae",3,0.001948233,"Other"
2,"succinate_glycine","Comamonadaceae",3,0.000649411,"Other"
2,"succinate_glycine","Lachnospiraceae",3,0.000556638,"Other"
2,"succinate_glycine","Sphingobacteriaceae",3,0.000649411,"Other"
2,"succinate_ribose","Comamonadaceae",1,0.000556638,"Other"
2,"succinate_ribose","Flavobacteriaceae",1,9.28e-05,"Other"
2,"succinate_ribose","Lachnospiraceae",1,0.005566379,"Other"
2,"succinate_ribose","Moraxellaceae",1,0.002412098,"Other"
2,"succinate_ribose","Rhizobiaceae",1,0.001577141,"Other"
2,"succinate_ribose","Aeromonadaceae",2,0.000742184,"Other"
2,"succinate_ribose","Comamonadaceae",2,0.000834957,"Other"
2,"succinate_ribose","Lachnospiraceae",2,0.000556638,"Other"
2,"succinate_ribose","Moraxellaceae",2,0.001484368,"Other"
2,"succinate_ribose","Sphingobacteriaceae",2,0.000278319,"Other"
2,"succinate_ribose","Moraxellaceae",3,0.001113276,"Other"
2,"succinate_ribose","Sphingobacteriaceae",3,0.000371092,"Other"
2,"succinate_ribose","Brucellaceae",4,0.000649411,"Other"
2,"succinate_ribose","Comamonadaceae",4,0.000185546,"Other"
2,"succinate_ribose","Lachnospiraceae",4,9.28e-05,"Other"
2,"succinate_ribose","Rhizobiaceae",4,0.000556638,"Other"
2,"succinate_ribose","Xanthomonadaceae",4,0.002319325,"Other"
